[CATEGORIAS]
Categoria|Subcategoria|Fuente(s)|Repetida
Cintas Industriales||Exworks|
Delantales||Distribuciones|
Delantales|Guantes De Proteccion|Distribuciones|
Escaleras||Exworks|
Incendio||Distribuciones|
Incendio|Detector De Humo Importado|Distribuciones|
Incendio|Mantas De Borosilicato|Distribuciones|
Incendio|Sica|Distribuciones|
Indumentaria De Lluvia||Exworks|
Kits Vehiculares||Distribuciones|
Kraftex||Distribuciones|
Kraftex|Botas L39|Distribuciones|
Kraftex|Cascos Saylens|Distribuciones|
Kraftex|Guantes Dielectricos|Distribuciones|
Kraftex|Libus|Distribuciones|
Primeros Auxilios||Exworks|
Primeros Auxilios|Delantales De Pvc|Exworks|
Proteccion Auditiva||Distribuciones|
Proteccion En Altura||Exworks|
Proteccion Facial||Distribuciones; Exworks|[REPETIDA]
Proteccion Facial|Carpa Piso Pvc|Exworks|
Proteccion Facial|Espejos Parabolicos|Exworks|
Proteccion Facial|Espejos Plasticos Viales Cartel Corrugado|Exworks|
Proteccion Ocular||Distribuciones|
Proteccion Respiratoria||Distribuciones|
Proteccion Respiratoria|Cartel Corrugado Vial|Distribuciones|
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|Distribuciones|
Señalizacion Industrial||Distribuciones|
Señalizacion Industrial|Carteles Adhesivos|Distribuciones|
Señalizacion Industrial|Carteles Adhesivos Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Doble Faz|Distribuciones|
Señalizacion Industrial|Carteles Doble Faz Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Linea Dorada|Distribuciones|
Señalizacion Industrial|Chapas Baliza De 0.5 Mm|Distribuciones|
Señalizacion Industrial|Chapas Baliza De 0.7 Mm|Distribuciones|
Señalizacion Industrial|Cinta De Doble Contacto|Distribuciones|
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|Distribuciones|
Señalizacion Personal||Exworks|
Señalización Vial||Exworks|
Señalización Vial|Baston Led|Exworks|
Señalización Vial|Cintas De Peligro|Exworks|
Señalización Vial|Conos Varios|Exworks|
Señalización Vial|Linea Conos Rojos|Exworks|
Señalización Vial|Linea Conos Viales Naranjas|Exworks|
Señalización Vial|Mallas De Advertencia Subterranea|Exworks|
Señalización Vial|Mallas Reticuladas De Proteccion|Exworks|
Señalización Vial|Postes / Delineador Vial|Exworks|
Señalización Vial|Tachas Viales|Exworks|
Sujecion De Carga||Exworks|
Sujecion De Carga|Duchas - Lavaojos De Emergencia|Exworks|

[PRODUCTOS]
Categoria|Subcategoria|Codigo|Descripcion|Medidas|Presentacion|Moneda|Precio_unitario|Precios_por_bulto|Notas
Señalización Vial|Cintas De Peligro|00087|Cinta de peligro , Rollo 200 mts. x 8 cm - Rojo / Negro , impreso sobre Blanco $ 1.875,00 $ 1.737,00 $ 1.635,00|8 cm; 200 mts|Rollo 200 mts|ARS|$ 1.875,00|$ 1.737,00 | $ 1.635,00|Bultos: UNITARIO X 5 X15
Señalización Vial|Cintas De Peligro|97768|/6||||||Bultos: UNITARIO X 5 X15
Señalización Vial|Postes / Delineador Vial|02945|Faro Intermitente para CONO Y VALLA - LED Bidireccional - Amarillo - Para adaptar a todo tipo de||||||Bultos: UNITARIO X 24
Señalización Vial|Postes / Delineador Vial|00059|Bateria para faro ---- 6 volts - Duracion 600 horas $ 4.395,00 $ 4.194,00|||ARS|$ 4.395,00|$ 4.194,00|Bultos: UNITARIO X 24
Señalización Vial|Postes / Delineador Vial|97774|Faro (Para 2 Baterias) Intermitente para CONO Y VALLA - LED Bidireccional - Amarillo - Para adaptar a||||||Bultos: UNITARIO X 24
Señalización Vial|Postes / Delineador Vial|97729|Faro Intermitente para CONO Y VALLA - LED Bidireccional Amarillo INCLUYE BATERIA A CARGA||||||Bultos: UNITARIO X 24 X 48
Señalización Vial|Postes / Delineador Vial|97728|Faro Intermitente para CONO - LED Bidireccional Amarillo INCLUYE BATERIA A CARGA SOLAR, Para||||||Bultos: UNITARIO X 24 X 48
Señalización Vial|Postes / Delineador Vial|97615|Faro Rotativo Imantado para automovil, de 12 volts , color Ambar, con enchufe para encendedor,||||||Bultos: UNITARIO X 10
Señalización Vial|Postes / Delineador Vial|02057|Bandera de TELA con leyenda PELIGRO cebrada roja y blanca, de 50 x 70 cm, con cordones $ 1.774,00 $ 1.648,00 $ 1.569,00|50 x 70 cm; 70 cm||ARS|$ 1.774,00|$ 1.648,00 | $ 1.569,00|Bultos: UNITARIO X 100 X 200
Señalización Vial|Postes / Delineador Vial|97348|Bandera de TELA RIBETEADA con leyenda PELIGRO cebrada roja y blanca, de 45 x 65 cm, con|45 x 65 cm; 65 cm|||||Bultos: UNITARIO X 100 X 200
Señalización Vial|Postes / Delineador Vial|02125|Bandera AERONAUTICA de TELA seguridad para aeropuertos , confeccionada a cuadros rojos y||||||Bultos: UNITARIO X 100 X 200
Señalización Vial|Postes / Delineador Vial|97494-1|Faja lumbar Reforzada ¨ PROMAX LINE ¨, puntera redondeada, Logo estampado a 1 color en tira||||||Bultos: UNITARIO X 50 X 100
Señalización Vial|Postes / Delineador Vial|97494|Faja lumbar Reforzada ¨ PROMAX LINE PLUS ¨ EN CAJA , puntera redondeada, Logo estampado a 1||CAJA||||Bultos: UNITARIO X 30 X 90
Señalización Vial|Postes / Delineador Vial|97746|/7||||||Bultos: UNITARIO X 50 X 100
Cintas Industriales||01703|Cinta reflectiva PESADA para coser combinada Amarilla Fluo/ Gris 4 x 1 - BASE TEXTIL de 4 cm de|4 cm|||||Bultos: UNITARIO X 500 MT X 1000 MT
Cintas Industriales||97770|Cinta reflectiva para coser combinada Amarilla Fluo/ Gris 4 x 1 - BASE TEXTIL de 4 cm de ancho con|4 cm|||||Bultos: UNITARIO X 500 MT X 1000 MT
Cintas Industriales||97321|Cinta Reflectiva para coser Poliester GRIS de 2,5 cm de ancho. Precio por METRO - Presentacion: Rollo|2,5 cm|Rollo||||Bultos: UNITARIO X 1000 MT X 4000 MT
Cintas Industriales||97322|Cinta Reflectiva para coser Poliester GRIS de 5 cm de ancho. Precio por METRO - Presentacion: Rollo|5 cm|Rollo||||Bultos: UNITARIO X 500 MT X 2000 MT
Cintas Industriales||97632|Cinta Reflectiva Base ALGODON. GRIS de 5 cm. - Presentacion: Rollo de 200 metros-Precio por METRO $ 598,00 $ 559,00|5 cm|Rollo de 200 metros-Precio por METRO $ 598,00 $ 559,00|ARS|$ 598,00|$ 559,00|Bultos: UNITARIO X 400 MT
Cintas Industriales||97633|Cinta Reflectiva CERTIFICADA BASE Algodon. GRIS de 5 cm - CERTIFICADA EN471 Class I/ Class II, ANSI|5 cm|||||Certificaciones en descripción; Bultos: UNITARIO X 400 MT
Cintas Industriales||97680|Cinta Reflectiva Poliester GRIS de 2.5 cm de ancho. CERTIFICADA: EN471 Class I / Class II, ANSI -|2.5 cm|||||Certificaciones en descripción; Bultos: UNITARIO X 500 MT
Cintas Industriales||97681|Cinta Reflectiva Poliester GRIS de 5 cm de ancho. CERTIFICADA: EN471 Class I / Class II, ANSI - Precio|5 cm|||||Certificaciones en descripción; Bultos: UNITARIO X 500 MT
Cintas Industriales||97682|TELA Reflectiva x m2 Poliester GRIS CERTIFICADA: EN471 Class I / Class II, ANSI -Presentación por||por||||Certificaciones en descripción; Bultos: UNITARIO
Cintas Industriales||97653|Cinta AMARILLA X15 MTS demarcatoria adhesiva para pisos - Rollo de 48 mm de ancho x 15 metros|48 mm|Rollo de 48 mm de ancho x 15 metros||||Bultos: UNITARIO X 36
Cintas Industriales||97737|Cinta CEBRADA ROJA Y BLANCA X30 MTS demarcatoria adhesiva para pisos - Rollo de 48 mm de|48 mm|Rollo de  48 mm de||||Bultos: UNITARIO X 36
Cintas Industriales||97736|Cinta CEBRADA AMARILLA Y NEGRA X30 MTS demarcatoria adhesiva para pisos - Rollo de 48 mm de|48 mm|Rollo de 48 mm de||||Bultos: UNITARIO X 36
Cintas Industriales||97674|Cinta antideslizante, color negra , Rollo de 25 mm x 18 mts. Presentacion caja por 40 rollos $ 8.698,00 $ 8.228,00 $ 7.749,00|25 mm; 18 mts|caja por 40 rollos $ 8|ARS|$ 8.698,00|$ 8.228,00 | $ 7.749,00|Bultos: UNITARIO X 40 X 80
Cintas Industriales||97675|Cinta antideslizante, color negra, Rollo de 50 mm x 18 mts.- Presentacion caja por 20 rollos $ 17.396,00 $ 16.456,00 $ 15.498,00|50 mm; 18 mts|caja por 20 rollos $ 17|ARS|$ 17.396,00|$ 16.456,00 | $ 15.498,00|Bultos: UNITARIO X 20 X 40
Cintas Industriales||97668|BLISTER 8 TIRAS antideslizantes TRANSPARENTES, de 2 cm de ancho x 45cm de largo Presentacion y|2 cm; 45cm|y||||Bultos: UNITARIO X 10
Cintas Industriales||9942|ROLLO CINTA REFLECTIVA X 45,7 MTS BLANCA - 5 CM de Ancho $ 56.190,00 $ 54.970,00 $ 52.980,00|5 CM; 45,7 MTS|ROLLO CINTA REFLECTIVA  X 45|ARS|$ 56.190,00|$ 54.970,00 | $ 52.980,00|Bultos: UNITARIO X 2 X 6
Cintas Industriales||9943|ROLLO CINTA REFLECTIVA X 45,7 MTS ROJA - 7.50 CM de Ancho $ 79.990,00 $ 78.690,00 $ 75.870,00|7.50 CM; 45,7 MTS|ROLLO CINTA REFLECTIVA X 45|ARS|$ 79.990,00|$ 78.690,00 | $ 75.870,00|Bultos: UNITARIO X 2 X 6
Cintas Industriales||9944|ROLLO CINTA REFLECTIVA X 45,7 MTS CEBRADA 7.50 CM de Ancho $ 79.990,00 $ 78.690,00 $ 75.870,00|7.50 CM; 45,7 MTS|ROLLO CINTA REFLECTIVA X 45|ARS|$ 79.990,00|$ 78.690,00 | $ 75.870,00|Bultos: UNITARIO X 2 X 6
Cintas Industriales||01942|Círculo reflectivo VTV (Velocidad Máxima 60/80/90/100/110 ) Panal abeja Blanco $ 1.568,00 $ 1.525,00 $ 1.435,00|||ARS|$ 1.568,00|$ 1.525,00 | $ 1.435,00|Bultos: UNITARIO X 20 X 60
Cintas Industriales||97765|ROLLO CINTA REFLECTIVA BLANCA X 20 MTS -5 CM de Ancho $ 21.675,00 $ 20.645,00 $ 19.660,00|5 CM; 20 MTS|ROLLO CINTA REFLECTIVA BLANCA  X 20 MTS  -5 CM de Ancho $ 21|ARS|$ 21.675,00|$ 20.645,00 | $ 19.660,00|Bultos: UNITARIO X 20 X 60
Cintas Industriales||97766|ROLLO CINTA REFLECTIVA AMARILLA X 20 MTS -5 CM de Ancho $ 21.675,00 $ 20.645,00 $ 19.660,00|5 CM; 20 MTS|ROLLO CINTA REFLECTIVA AMARILLA  X 20 MTS -5 CM de Ancho $ 21|ARS|$ 21.675,00|$ 20.645,00 | $ 19.660,00|Bultos: UNITARIO X 20 X 60
Cintas Industriales||97764|ROLLO CINTA REFLECTIVA INTERNACIONAL X 20 MTS -5 CM de Ancho $ 21.675,00 $ 20.645,00 $ 19.660,00|5 CM; 20 MTS|ROLLO CINTA REFLECTIVA INTERNACIONAL  X 20 MTS -5 CM de Ancho $ 21|ARS|$ 21.675,00|$ 20.645,00 | $ 19.660,00|Bultos: UNITARIO X 20 X 60
Cintas Industriales||97763|ROLLO CINTA REFLECTIVA ROJA X 20 MTS - 7.50 CM de Ancho $ 31.950,00 $ 30.429,00 $ 28.980,00|7.50 CM; 20 MTS|ROLLO CINTA REFLECTIVA ROJA   X 20 MTS  - 7|ARS|$ 31.950,00|$ 30.429,00 | $ 28.980,00|Bultos: UNITARIO X 20 X 60
Cintas Industriales||97762|ROLLO CINTA REFLECTIVA CEBRADA X 20 MTS - 7.50 CM de Ancho $ 31.950,00 $ 30.429,00 $ 28.980,00|7.50 CM; 20 MTS|ROLLO CINTA REFLECTIVA CEBRADA   X 20 MTS  - 7|ARS|$ 31.950,00|$ 30.429,00 | $ 28.980,00|Bultos: UNITARIO X 20 X 60
Señalizacion Personal||9948|Chaleco AMARILLO Poliester - Ventilado con 2 bandas reflectivas en toda la circunsferencia --||||||Bultos: UNITARIO X 20 X 60
Señalizacion Personal||9983|Chaleco NARANJA Poliester - Ventilado con 2 bandas reflectivas toda la circunsferencia -------||||||Bultos: UNITARIO X 20 X 60
Señalizacion Personal||97384|Chaleco AMARILLO Poliester - Ventilado con 2 bandas reflectivas en toda la circunsferencia ----||||||Bultos: UNITARIO X 20 X 60
Señalizacion Personal||97469|Chaleco NARANJA Poliester - Ventilado con 2 bandas reflectivas en toda la circunsferencia ----||||||Bultos: UNITARIO X 20 X 60
Señalizacion Personal||00096|Bandolera PVC naranja fluo c/ reflectivos, tiras de 5 cm , cintura elastizada, ribeteada. US$ 2,09 US$ 1,96|5 cm||USD|US$         2,09|US$        1,96|Bultos: UNITARIO X 100
Señalizacion Personal||09935|CHALECO PONCHO POLIESTER Nacional - AMARILLO - Cintura elastizada - CON 2 REFLECTIVOS DE 2,5||||||Bultos: UNITARIO  X 20
Señalizacion Personal||09936|CHALECO PONCHO POLIESTER Nacional - NARANJA - Cintura elastizada - CON 2 REFLECTIVOS DE 5||||||Bultos: UNITARIO  X 20
Señalizacion Personal||97686|Chaleco PONCHO Poliester -Pesado- CLASE 1- Ventilado - Color NARANJA , CON 2 REFLECTIVOS DE||||||Bultos: UNITARIO  X 20
Señalizacion Personal||97616|Chaleco PONCHO PVC naranja fluo, ribetado, 2 REFLECTIVOS DE 2,5 CM Frente y dorso US$ 5,73 US$ 5,39|2,5 CM||USD|US$         5,73|US$        5,39|Bultos: UNITARIO  X 20
Señalizacion Personal||97284|Chaleco PVC con 2 bandas Reflectivas color GRIS de 5 cm de ancho en toda la circunsferencia .Cierre|5 cm|||||Bultos: UNITARIO  X 20
Indumentaria De Lluvia||97605|CAPA DE LLUVIA de PVC, Con Capucha - color Amarillo TALLE - XL - XXL $ 9.080,00|||ARS|$ 9.080,00||Bultos: UNITARIO
Indumentaria De Lluvia||97627|TRAJE DE LLUVIA de PVC, REFORZADO, color Amarillo - TALLE XL, Con Capucha -(CAMPERA Y||||||Bultos: UNITARIO
Indumentaria De Lluvia||97671|TRAJE EJECUTIVO NEGRO - PROMAXLINE - de PVC,CON REFECTIVO DE 5 CM EN TODA SU|5 CM|||||Bultos: UNITARIO
Escaleras||97663|Escalera de aluminio 12 escalones 3,65 Mts - 4 x 3- Multifuncion- Reforzada - Peso maximo 150 KG -|150 KG|||||Bultos: UNITARIO X 2
Escaleras||97664|Escalera de aluminio 16 escalones 4,7 Mts - 4 x 4- Multifuncion- Reforzada - Peso maximo 150 KG -|150 KG|||||Bultos: UNITARIO X 2
Escaleras||97695|Escalera de FIBRA 2.9 mm - 16 escalones 4,7 mts - 4 x 4 - Multifuncion - Peso maximo 150 KG -|2.9 mm; 4,7 mts; 150 KG|||||Bultos: UNITARIO X 2
Escaleras||97665|Escalera 1,10 Mts de aluminio, 3 escalones , Peso Maximo 150 KG - Longitud de trabajo 58 CM -|58 CM; 150 KG|||||Bultos: UNITARIO X 2
Escaleras||97666|Escalera 1,65 Mts, de aluminio, 5 escalones - REFORZADA Peso Maximo de 150 KG - Longitud de|150 KG|||||Bultos: UNITARIO X 2
Escaleras||97667|Escalera 2,25 Mts ,de aluminio, Hoja Simple, 8 escalones Peso Maximo 150 KG - Ancho: 38 CM - Peso:|38 CM; 150 KG|||||Bultos: UNITARIO X 2
Proteccion En Altura||97429|Arnes Anticaida completo PROMAXLINE con 3 puntos de sujecion, hombros y piernas regulables,||||||Bultos: UNITARIO X 5
Proteccion En Altura||97433|Cola de Amarre de Sujecion y posicionamiento PROMAXLINE de 2 mts regulable y 2 mosquetones|2 mts|||||Bultos: UNITARIO X 5
Proteccion En Altura||97453|Cola de Amarre TIPO Y doble elastizado PROMAXLINE de 1.5 mts. con amortiguador, con 2|1.5 mts|||||Bultos: UNITARIO X 5
Proteccion En Altura||97432|Cinturon Liniero con 2 puntos de sujecion, portaherramienta y faja ergometrica - ART 190 -||||||Bultos: UNITARIO X 5
Sujecion De Carga||97636|Equipo de Criquet de 25 mm x 5 metros de largo con gancho ¨S¨ Medida de 25 mm x 5 metros de|25 mm|||||Bultos: UNITARIO X 10
Sujecion De Carga||97637|Equipo de Criquet de 50 mm x 9 metros de largo. con gancho ¨J¨ Tipo GARFIO Medida de 50 mm x 9|50 mm|||||Bultos: UNITARIO X 10
Sujecion De Carga|Duchas - Lavaojos De Emergencia|00295|Ducha y lavaojos de emergencia , acción manual , con bacha de acero inoxidable Modelo: 211DL,||||||Bultos: UNITARIO X2
Sujecion De Carga|Duchas - Lavaojos De Emergencia|00297|Lavaojos de acción manual , bacha de acero inoxidable , Lavaojos en caño de acero galvanizado,||||||Bultos: UNITARIO X2
Sujecion De Carga|Duchas - Lavaojos De Emergencia|01606|Juego (2 UNIDADES) -aspersores repuesto para lavaojos cod 295/297 $ 7.380,00|||ARS|$ 7.380,00||Bultos: UNITARIO X2
Sujecion De Carga|Duchas - Lavaojos De Emergencia|97727|Lavaojos de PARED , acción manual , 100% acero inoxidable , NORMA ANSI Z358.1-2014, AS||||||Certificaciones en descripción; Bultos: UNITARIO X 2
Sujecion De Carga|Duchas - Lavaojos De Emergencia|4775|:2007, EN15154-1&2 $ 613.958,00 $ 574.733,00|||ARS|$ 613.958,00|$ 574.733,00|Certificaciones en descripción; Bultos: UNITARIO X 2
Sujecion De Carga|Duchas - Lavaojos De Emergencia|09938|Estacion lavaojos portátil con 2 botellas de 1lt (sin solución) US$ 44,99 US$ 42,85|||USD|US$      44,99|US$      42,85|Bultos: UNITARIO X 4
Primeros Auxilios||97502|BOTIQUIN GRANDE de MADERA , Puerta guillotina , construido en Madera de Pino - 37 cm de alto x|37 cm|||||Bultos: UNITARIO X 10
Primeros Auxilios||97418|BOTIQUIN GRANDE de MADERA , puerta apertura lateral modelo premium ,construido en Madera||||||Bultos: UNITARIO X 10
Primeros Auxilios||97503|Botiquin VACIO de MADERA, puerta guillotina, construido en Madera de Pino - 37 cm de alto x 22 cm|37 cm; 22 cm|||||Bultos: UNITARIO X 10
Primeros Auxilios||97417|Botiquin VACIO de MADERA, puerta apertura lateral, modelo premium, construido en Madera||||||Bultos: UNITARIO X 10
Primeros Auxilios||01120|Reposición para botiquín Grande /Industrial, contiene 16 PRODUCTOS. **38 UNIDADES** Contiene:||||||Bultos: UNITARIO X 10
Primeros Auxilios||09956|BOTIQUIN E6- Caja plástica negra con tapa cristal , con contenido 6 elementos básicos . Medidas 130||Caja plástica negra con tapa cristal||||Bultos: UNITARIO X 10
Primeros Auxilios||02758|BOTIQUIN P1- Caja plástica polipropileno cristal , con contenido 7 elementos básicos . Medidas 140 x||Caja plástica polipropileno cristal||||Bultos: UNITARIO X 10
Primeros Auxilios||110|x 50 mm.-Contiene : 1 Agua oxigenada estabilizada 100 cc, 1 Apósito adhesivo , 10 gasas|50 mm|||||Bultos: UNITARIO X 10
Primeros Auxilios||02756|BOTIQUIN P2 Caja plástica polipropileno cristal , con contenido 10 elementos básicos. Medidas 210 x||Caja plástica polipropileno cristal||||Bultos: UNITARIO X 10
Primeros Auxilios||135|x 50 mm.- Contiene: Agua oxigenada estabilizada x 100 ml, tela adhesiva impermeable 12.5 mm x|50 mm; 12.5 mm|||||Bultos: UNITARIO X 10
Primeros Auxilios||02757|BOTIQUIN P4 Valija plástica c/manija BLANCA con contenido 10 elementos basicos, Medidas 230 x||||||Bultos: UNITARIO X 10
Primeros Auxilios||150|x 54 mm. - Contiene: Agua oxigenada estabilizada x 100 ml, tela adhesiva impermeable 12.5 mm x|54 mm; 12.5 mm|||||Bultos: UNITARIO X 10
Primeros Auxilios||00975|Camilla TIPO SAME de MADERA con 3 juegos de cinturones de inmobilizacion y fijacion de cinta de||||||Bultos: UNITARIO X 10
Primeros Auxilios||97445|Cuello ortopedico Cervical PHILADELPHIA - Semi rigido, confeccionado en material termoplastico,||||||Bultos: UNITARIO X 20
Primeros Auxilios||97338|Repuesto Kit 3 cinturones de fijacion de cinta de polipropileno reforzados con doble abrojo, de 90 cm|90 cm|||||Bultos: UNITARIO X 20
Primeros Auxilios||01336|Inmovilizador cervical ¨OLA ¨ para camilla. Anatomico tipo OLA, base acolchada con riendas de||||||Bultos: UNITARIO X 20
Primeros Auxilios||02293|Kit de férulas inflables + bolso de transporte, construidas en PVC flexible, doble sellado. Ultra||||||Bultos: UNITARIO X 20
Primeros Auxilios||02116|Inmovilizador cervical Estandar para camillas. Acolchado con riendas de sujecion. Tela lavable. Consultar||||Consultar||Consultar; Bultos: UNITARIO X 20
Primeros Auxilios||97733|Mameluco SPP5 Blanco Descartable con capucha, color Blanco, cierre a cremallera, manga elastizada,||||||Bultos: UNITARIO X 50 X 300
Primeros Auxilios||97732|Mameluco PROMAXLINE -RESPIRABLE LAMINADO MICROPOROSO- color Blanco, con capucha,||||||Bultos: UNITARIO X 50 X 300
Primeros Auxilios|Delantales De Pvc|00353|Delantal de PVC 300 gr, de 60 x 90 cm, Azul - Negro - Verde - Blanco US$ 3,44 US$ 3,22|60 x 90 cm; 90 cm||USD|US$         3,44|US$        3,22|Bultos: UNITARIO X 20
Primeros Auxilios|Delantales De Pvc|01134|Delantal de PVC PESADO 420 gr, de 70 x 120 cm, doble faz , Entelado / Reforzado - BLANCO Pesado US$ 5,48 US$ 5,12|70 x 120 cm; 120 cm||USD|US$         5,48|US$        5,12|Bultos: UNITARIO X 20
Primeros Auxilios|Delantales De Pvc|02333|Delantal de PVC PESADO 420 gr, de 70 x 120 cm , doble faz , Entelado / Reforzado BLANCO dorso|70 x 120 cm; 120 cm|||||Bultos: UNITARIO X 20
Primeros Auxilios|Delantales De Pvc|02390|Delantal de PVC Cristal Transparente, de 70 x 100 cm, 150 micrones US$ 2,52 US$ 2,34|70 x 100 cm; 100 cm||USD|US$         2,52|US$        2,34|Bultos: UNITARIO X 20
Primeros Auxilios|Delantales De Pvc|01211|Vidrio transparente rectangular, 105 x 50 mm $ 257,00 $ 235,00 $ 226,00|105 x 50 mm; 50 mm||ARS|$ 257,00|$ 235,00 | $ 226,00|Bultos: UNITARIO X 100 X 500
Primeros Auxilios|Delantales De Pvc|02370|Vidrio tonalizado rectangular, 105 x 50 mm, ( DIN 8 al 13 ) $ 339,00 $ 324,00 $ 299,00|105 x 50 mm; 50 mm||ARS|$ 339,00|$ 324,00 | $ 299,00|Bultos: UNITARIO X 100 X 500
Proteccion Facial||97689|Careta Para Soldar - Visor Movil - PP - Arnes a Cremallera, Fabricada en Polipropileno (PP). Peso||||||Bultos: UNITARIO X 100 X 500
Proteccion Facial||97326|Careta FOTOSENSIBLE p/soldar, policarbonato, visor fotosensible solar, 105 x 90 mm, tonalidad del|105 x 90 mm; 90 mm|||||Bultos: UNITARIO
Proteccion Facial||00136|Careta antideflagración para electricista , tela retardante con pechera, acrílico reforzado de 3 mm.|3 mm|||||Bultos: UNITARIO
Proteccion Facial||97735|/0||||||Bultos: UNITARIO
Proteccion Facial||1441|Cofia Plisada Spunbond -DOBLE ELASTICO- Presentacion y venta: Pack x 100 / Precio x unidad $ 28,90 $ 27,50||y venta: Pack x 100 / Precio x unidad $ 28,90 $ 27,50|ARS|$ 28,90|$ 27,50|Bultos: UNITARIO
Proteccion Facial||97743|Barbijo TRIPLE CAPA con ELASTICO y ajuste CLIP NASAL -- CERTIFICADO CE - UNION EUROPEA - ISO||||||Bultos: UNITARIO
Proteccion Facial||9001|- TERMOSELLADO - Presentacion : - Caja x 1000 ( 20 Pack x 50) CELESTE O NEGRO$ 38,00||- Caja x 1000 ( 20 Pack x 50) CELESTE O NEGRO$ 38,00|ARS|$ 38,00||Bultos: UNITARIO
Proteccion Facial||01050|Mascarilla ANMAT CERTIFICADA Conica tipo N95 - Termoformada - Autorizado por ANMAT Proteccion||||||Bultos: UNITARIO X 150
Proteccion Facial||97670|Mascarilla Conica para polvos descartable - Promaxline - Presentacion caja por 50 unidades -bulto x||caja por 50 unidades -bulto x||||Bultos: UNITARIO X 1000
Proteccion Facial||1000|unidades - Con ajuse nasal y elastico.$ 89,00 $ 84,00|||ARS|$ 89,00|$ 84,00|Bultos: UNITARIO X 1000
Proteccion Facial||97697|Mascarilla Conica LINEA PESADA para polvos descartable - Promaxline - Presentacion caja por 50||caja por 50||||Bultos: UNITARIO X 1000
Proteccion Facial||00341|Cubrecalzado ( Par ) , ajuste elastizado, tela no tejida, Consultar||||Consultar||Consultar; Bultos: UNITARIO X 1000
Proteccion Facial||00001|Cartel de plástico corrugado Medidas: 50 x 70 cm leyendas: HOMBRES TRABAJANDO, REDUCCION DE|50 x 70 cm; 70 cm|||||Bultos: UNITARIO X 1000
Proteccion Facial||2927|Carpa AMARILLA PISO MOJADO, con manija, confeccionada en PVC inyectado, impresión en serigrafía||||||Bultos: UNITARIO X 1000
Proteccion Facial|Espejos Parabolicos|01520|Espejo parabólico inastillable con base de chapa galvanizada x 50 cm con soporte articulado $ 114.500,00 $ 110.400,00|50 cm||ARS|$ 114.500,00|$ 110.400,00|Bultos: UNITARIO X 3
Proteccion Facial|Espejos Parabolicos|01522|Espejo parabólico inastillable con base de chapa galvanizada x 60 cm con soporte articulado $ 143.100,00 $ 137.900,00|60 cm||ARS|$ 143.100,00|$ 137.900,00|Bultos: UNITARIO X 3
Proteccion Facial|Espejos Parabolicos|01524|Espejo parabólico inastillable con base de chapa galvanizada x 70 cm con soporte articulado $ 171.200,00 $ 165.600,00|70 cm||ARS|$ 171.200,00|$ 165.600,00|Bultos: UNITARIO X 3
Proteccion Facial|Espejos Parabolicos|01526|Espejo parabólico inastillable con base de chapa galvanizada x 80 cm con soporte articulado $ 199.800,00 $ 193.200,00|80 cm||ARS|$ 199.800,00|$ 193.200,00|Bultos: UNITARIO X 3
Proteccion Facial|Espejos Parabolicos|97714|Espejo Media Esfera DOMO - 360º - 45 cm $ 88.742,00|45 cm||ARS|$ 88.742,00||Bultos: UNITARIO
Proteccion Facial|Espejos Parabolicos|97715|Espejo Media Esfera DOMO - 360º - 60 cm $ 132.255,00|60 cm||ARS|$ 132.255,00||Bultos: UNITARIO
Proteccion Facial|Espejos Parabolicos|97291|Espejo de 45 cm Parabolico VIAL inyectado en plastico espejado, con soporte - APTO EXTERIOR - con|45 cm|||||Bultos: UNITARIO X 3
Proteccion Facial|Espejos Parabolicos|97295|Espejo de 60 cm Parabolico VIAL inyectado en plastico espejado, con soporte - APTO EXTERIOR - con|60 cm|||||Bultos: UNITARIO X 3
